id_mensalidade,id_aluno,competencia,data_vencimento,data_pagamento,valor,status,chave_competencia
MEN00000307,ALU00026,2026-07-01,2026-07-10,2026-07-13,1454.69,Pago,202607
MEN00000308,ALU00026,2026-08-01,2026-08-10,2026-08-18,1428.33,Pago,202608
MEN00000309,ALU00026,2026-09-01,2026-09-10,2026-09-12,1465.34,Pago,202609
MEN00000310,ALU00026,2026-10-01,2026-10-10,2026-10-13,1464.55,Pago,202610
MEN00000311,ALU00026,2026-11-01,2026-11-10,2026-11-14,1427.08,Pago,202611
MEN00000312,ALU00026,2026-12-01,2026-12-10,2026-12-15,1465.07,Pago,202612
MEN00000313,ALU00027,2026-01-01,2026-01-10,2026-01-17,1482.85,Pago,202601
MEN00000314,ALU00027,2026-02-01,2026-02-10,2026-02-12,1460.58,Pago,202602
MEN00000315,ALU00027,2026-03-01,2026-03-10,,1450.67,Vencido,202603
MEN00000316,ALU00027,2026-04-01,2026-04-10,2026-04-08,1486.71,Pago,202604
MEN00000317,ALU00027,2026-05-01,2026-05-10,2026-05-09,1478.21,Pago,202605
MEN00000318,ALU00027,2026-06-01,2026-06-10,2026-06-16,1479.68,Pago,202606
MEN00000319,ALU00027,2026-07-01,2026-07-10,2026-07-13,1469.36,Pago,202607
MEN00000320,ALU00027,2026-08-01,2026-08-10,2026-08-10,1471.79,Pago,202608
MEN00000321,ALU00027,2026-09-01,2026-09-10,2026-09-10,1456.26,Pago,202609
MEN00000322,ALU00027,2026-10-01,2026-10-10,2026-10-08,1457.1,Pago,202610
MEN00000323,ALU00027,2026-11-01,2026-11-10,2026-11-09,1413.34,Pago,202611
MEN00000324,ALU00027,2026-12-01,2026-12-10,2026-12-11,1408.82,Pago,202612
MEN00000325,ALU00028,2026-01-01,2026-01-10,2026-01-14,1488.8,Pago,202601
MEN00000326,ALU00028,2026-02-01,2026-02-10,2026-02-10,1436.5,Pago,202602
MEN00000327,ALU00028,2026-03-01,2026-03-10,2026-03-18,1449.51,Pago,202603
MEN00000328,ALU00028,2026-04-01,2026-04-10,2026-04-10,1435.46,Pago,202604
MEN00000329,ALU00028,2026-05-01,2026-05-10,2026-05-16,1479.9,Pago,202605
MEN00000330,ALU00028,2026-06-01,2026-06-10,2026-06-13,1488.11,Pago,202606
MEN00000331,ALU00028,2026-07-01,2026-07-10,2026-07-16,1427.05,Pago,202607
MEN00000332,ALU00028,2026-08-01,2026-08-10,2026-08-08,1470.19,Pago,202608
MEN00000333,ALU00028,2026-09-01,2026-09-10,2026-09-07,1466.05,Pago,202609
MEN00000334,ALU00028,2026-10-01,2026-10-10,2026-10-11,1427.64,Pago,202610
MEN00000335,ALU00028,2026-11-01,2026-11-10,2026-11-15,1483.18,Pago,202611
MEN00000336,ALU00028,2026-12-01,2026-12-10,2026-12-18,1461.5,Pago,202612
MEN00000337,ALU00029,2026-01-01,2026-01-10,2026-01-12,1491.88,Pago,202601
MEN00000338,ALU00029,2026-02-01,2026-02-10,2026-02-09,1451.76,Pago,202602
MEN00000339,ALU00029,2026-03-01,2026-03-10,,1480.49,Em Aberto,202603
MEN00000340,ALU00029,2026-04-01,2026-04-10,2026-04-07,1469.71,Pago,202604
MEN00000341,ALU00029,2026-05-01,2026-05-10,,1421.0,Em Aberto,202605
MEN00000342,ALU00029,2026-06-01,2026-06-10,2026-06-11,1416.0,Pago,202606
MEN00000343,ALU00029,2026-07-01,2026-07-10,2026-07-10,1476.05,Pago,202607
MEN00000344,ALU00029,2026-08-01,2026-08-10,2026-08-14,1455.59,Pago,202608
MEN00000345,ALU00029,2026-09-01,2026-09-10,2026-09-12,1466.64,Pago,202609
MEN00000346,ALU00029,2026-10-01,2026-10-10,2026-10-15,1475.27,Pago,202610
MEN00000347,ALU00029,2026-11-01,2026-11-10,2026-11-18,1464.2,Pago,202611
MEN00000348,ALU00029,2026-12-01,2026-12-10,2026-12-13,1429.01,Pago,202612
MEN00000349,ALU00030,2026-01-01,2026-01-10,2026-01-14,1455.7,Pago,202601
MEN00000350,ALU00030,2026-02-01,2026-02-10,2026-02-08,1461.15,Pago,202602
MEN00000351,ALU00030,2026-03-01,2026-03-10,2026-03-14,1449.12,Pago,202603
MEN00000352,ALU00030,2026-04-01,2026-04-10,2026-04-13,1431.76,Pago,202604
MEN00000353,ALU00030,2026-05-01,2026-05-10,,1462.71,Vencido,202605
MEN00000354,ALU00030,2026-06-01,2026-06-10,2026-06-11,1410.57,Pago,202606
MEN00000355,ALU00030,2026-07-01,2026-07-10,2026-07-17,1428.64,Pago,202607
MEN00000356,ALU00030,2026-08-01,2026-08-10,2026-08-18,1491.37,Pago,202608
MEN00000357,ALU00030,2026-09-01,2026-09-10,,1488.64,Em Aberto,202609
MEN00000358,ALU00030,2026-10-01,2026-10-10,,1471.88,Em Aberto,202610
MEN00000359,ALU00030,2026-11-01,2026-11-10,2026-11-17,1491.45,Pago,202611
MEN00000360,ALU00030,2026-12-01,2026-12-10,2026-12-13,1486.79,Pago,202612
MEN00000361,ALU00031,2026-01-01,2026-01-10,2026-01-13,1459.88,Pago,202601
MEN00000362,ALU00031,2026-02-01,2026-02-10,2026-02-12,1418.42,Pago,202602
MEN00000363,ALU00031,2026-03-01,2026-03-10,2026-03-18,1452.27,Pago,202603
MEN00000364,ALU00031,2026-04-01,2026-04-10,2026-04-15,1449.17,Pago,202604
MEN00000365,ALU00031,2026-05-01,2026-05-10,2026-05-09,1451.29,Pago,202605
MEN00000366,ALU00031,2026-06-01,2026-06-10,,1411.4,Em Aberto,202606
MEN00000367,ALU00031,2026-07-01,2026-07-10,2026-07-10,1473.11,Pago,202607
MEN00000368,ALU00031,2026-08-01,2026-08-10,2026-08-14,1462.72,Pago,202608
MEN00000369,ALU00031,2026-09-01,2026-09-10,2026-09-09,1490.47,Pago,202609
MEN00000370,ALU00031,2026-10-01,2026-10-10,2026-10-07,1429.89,Pago,202610
MEN00000371,ALU00031,2026-11-01,2026-11-10,2026-11-07,1462.12,Pago,202611
MEN00000372,ALU00031,2026-12-01,2026-12-10,2026-12-10,1423.23,Pago,202612
MEN00000373,ALU00032,2026-01-01,2026-01-10,2026-01-14,1473.81,Pago,202601
MEN00000374,ALU00032,2026-02-01,2026-02-10,2026-02-18,1445.66,Pago,202602
MEN00000375,ALU00032,2026-03-01,2026-03-10,,1478.95,Em Aberto,202603
MEN00000376,ALU00032,2026-04-01,2026-04-10,2026-04-12,1453.83,Pago,202604
MEN00000377,ALU00032,2026-05-01,2026-05-10,2026-05-12,1456.5,Pago,202605
MEN00000378,ALU00032,2026-06-01,2026-06-10,2026-06-10,1464.79,Pago,202606
MEN00000379,ALU00032,2026-07-01,2026-07-10,,1416.76,Vencido,202607
MEN00000380,ALU00032,2026-08-01,2026-08-10,,1459.42,Vencido,202608
MEN00000381,ALU00032,2026-09-01,2026-09-10,2026-09-17,1446.7,Pago,202609
MEN00000382,ALU00032,2026-10-01,2026-10-10,,1410.4,Em Aberto,202610
MEN00000383,ALU00032,2026-11-01,2026-11-10,2026-11-13,1427.26,Pago,202611
MEN00000384,ALU00032,2026-12-01,2026-12-10,2026-12-11,1433.48,Pago,202612
MEN00000385,ALU00033,2026-01-01,2026-01-10,2026-01-15,1418.79,Pago,202601
MEN00000386,ALU00033,2026-02-01,2026-02-10,,1422.97,Vencido,202602
MEN00000387,ALU00033,2026-03-01,2026-03-10,2026-03-10,1416.51,Pago,202603
MEN00000388,ALU00033,2026-04-01,2026-04-10,2026-04-10,1469.35,Pago,202604
MEN00000389,ALU00033,2026-05-01,2026-05-10,,1427.32,Em Aberto,202605
MEN00000390,ALU00033,2026-06-01,2026-06-10,2026-06-18,1482.17,Pago,202606
MEN00000391,ALU00033,2026-07-01,2026-07-10,2026-07-09,1413.01,Pago,202607
MEN00000392,ALU00033,2026-08-01,2026-08-10,2026-08-16,1424.54,Pago,202608
MEN00000393,ALU00033,2026-09-01,2026-09-10,2026-09-08,1481.28,Pago,202609
MEN00000394,ALU00033,2026-10-01,2026-10-10,2026-10-17,1491.24,Pago,202610
MEN00000395,ALU00033,2026-11-01,2026-11-10,2026-11-17,1472.53,Pago,202611
MEN00000396,ALU00033,2026-12-01,2026-12-10,,1408.08,Em Aberto,202612
MEN00000397,ALU00034,2026-01-01,2026-01-10,2026-01-16,1433.7,Pago,202601
MEN00000398,ALU00034,2026-02-01,2026-02-10,2026-02-09,1436.2,Pago,202602
MEN00000399,ALU00034,2026-03-01,2026-03-10,2026-03-13,1472.76,Pago,202603
MEN00000400,ALU00034,2026-04-01,2026-04-10,2026-04-09,1462.66,Pago,202604
MEN00000401,ALU00034,2026-05-01,2026-05-10,,1431.75,Em Aberto,202605
MEN00000402,ALU00034,2026-06-01,2026-06-10,2026-06-18,1434.49,Pago,202606
MEN00000403,ALU00034,2026-07-01,2026-07-10,2026-07-17,1462.6,Pago,202607
MEN00000404,ALU00034,2026-08-01,2026-08-10,2026-08-12,1435.19,Pago,202608
MEN00000405,ALU00034,2026-09-01,2026-09-10,,1426.25,Em Aberto,202609
MEN00000406,ALU00034,2026-10-01,2026-10-10,2026-10-07,1492.71,Pago,202610
MEN00000407,ALU00034,2026-11-01,2026-11-10,2026-11-09,1421.93,Pago,202611
MEN00000408,ALU00034,2026-12-01,2026-12-10,2026-12-17,1480.73,Pago,202612
MEN00000409,ALU00035,2026-01-01,2026-01-10,2026-01-17,1465.05,Pago,202601
MEN00000410,ALU00035,2026-02-01,2026-02-10,2026-02-07,1419.89,Pago,202602
MEN00000411,ALU00035,2026-03-01,2026-03-10,2026-03-16,1469.13,Pago,202603
MEN00000412,ALU00035,2026-04-01,2026-04-10,2026-04-17,1476.84,Pago,202604
MEN00000413,ALU00035,2026-05-01,2026-05-10,2026-05-18,1481.75,Pago,202605
MEN00000414,ALU00035,2026-06-01,2026-06-10,2026-06-10,1475.78,Pago,202606
MEN00000415,ALU00035,2026-07-01,2026-07-10,,1458.46,Vencido,202607
MEN00000416,ALU00035,2026-08-01,2026-08-10,,1440.68,Em Aberto,202608
MEN00000417,ALU00035,2026-09-01,2026-09-10,2026-09-17,1444.55,Pago,202609
MEN00000418,ALU00035,2026-10-01,2026-10-10,2026-10-10,1489.56,Pago,202610
MEN00000419,ALU00035,2026-11-01,2026-11-10,2026-11-10,1484.89,Pago,202611
MEN00000420,ALU00035,2026-12-01,2026-12-10,2026-12-11,1410.4,Pago,202612
MEN00000421,ALU00036,2026-01-01,2026-01-10,2026-01-12,1473.33,Pago,202601
MEN00000422,ALU00036,2026-02-01,2026-02-10,2026-02-17,1457.25,Pago,202602
MEN00000423,ALU00036,2026-03-01,2026-03-10,2026-03-15,1475.67,Pago,202603
MEN00000424,ALU00036,2026-04-01,2026-04-10,2026-04-15,1453.0,Pago,202604
MEN00000425,ALU00036,2026-05-01,2026-05-10,2026-05-09,1480.09,Pago,202605
MEN00000426,ALU00036,2026-06-01,2026-06-10,2026-06-17,1422.4,Pago,202606
MEN00000427,ALU00036,2026-07-01,2026-07-10,2026-07-16,1429.19,Pago,202607
MEN00000428,ALU00036,2026-08-01,2026-08-10,,1414.28,Em Aberto,202608
MEN00000429,ALU00036,2026-09-01,2026-09-10,2026-09-18,1479.27,Pago,202609
MEN00000430,ALU00036,2026-10-01,2026-10-10,,1431.56,Vencido,202610
MEN00000431,ALU00036,2026-11-01,2026-11-10,,1434.45,Vencido,202611
MEN00000432,ALU00036,2026-12-01,2026-12-10,2026-12-14,1423.02,Pago,202612
MEN00000433,ALU00037,2026-01-01,2026-01-10,2026-01-13,1406.71,Pago,202601
MEN00000434,ALU00037,2026-02-01,2026-02-10,2026-02-16,1446.0,Pago,202602
MEN00000435,ALU00037,2026-03-01,2026-03-10,2026-03-14,1431.98,Pago,202603
MEN00000436,ALU00037,2026-04-01,2026-04-10,2026-04-08,1422.17,Pago,202604
MEN00000437,ALU00037,2026-05-01,2026-05-10,,1407.44,Vencido,202605
MEN00000438,ALU00037,2026-06-01,2026-06-10,2026-06-17,1417.76,Pago,202606
MEN00000439,ALU00037,2026-07-01,2026-07-10,2026-07-16,1484.67,Pago,202607
MEN00000440,ALU00037,2026-08-01,2026-08-10,,1416.29,Em Aberto,202608
MEN00000441,ALU00037,2026-09-01,2026-09-10,2026-09-14,1465.79,Pago,202609
MEN00000442,ALU00037,2026-10-01,2026-10-10,2026-10-15,1436.46,Pago,202610
MEN00000443,ALU00037,2026-11-01,2026-11-10,2026-11-12,1465.23,Pago,202611
MEN00000444,ALU00037,2026-12-01,2026-12-10,2026-12-11,1466.25,Pago,202612
MEN00000445,ALU00038,2026-01-01,2026-01-10,2026-01-09,1447.57,Pago,202601
MEN00000446,ALU00038,2026-02-01,2026-02-10,,1426.56,Em Aberto,202602
MEN00000447,ALU00038,2026-03-01,2026-03-10,2026-03-16,1409.77,Pago,202603
MEN00000448,ALU00038,2026-04-01,2026-04-10,2026-04-10,1471.2,Pago,202604
MEN00000449,ALU00038,2026-05-01,2026-05-10,2026-05-09,1418.3,Pago,202605
MEN00000450,ALU00038,2026-06-01,2026-06-10,2026-06-11,1434.01,Pago,202606
MEN00000451,ALU00038,2026-07-01,2026-07-10,2026-07-13,1420.24,Pago,202607
MEN00000452,ALU00038,2026-08-01,2026-08-10,2026-08-11,1439.68,Pago,202608
MEN00000453,ALU00038,2026-09-01,2026-09-10,2026-09-17,1431.28,Pago,202609
MEN00000454,ALU00038,2026-10-01,2026-10-10,2026-10-15,1462.92,Pago,202610
MEN00000455,ALU00038,2026-11-01,2026-11-10,,1485.89,Vencido,202611
MEN00000456,ALU00038,2026-12-01,2026-12-10,2026-12-10,1447.79,Pago,202612
MEN00000457,ALU00039,2026-01-01,2026-01-10,,1431.75,Em Aberto,202601
MEN00000458,ALU00039,2026-02-01,2026-02-10,2026-02-17,1439.81,Pago,202602
MEN00000459,ALU00039,2026-03-01,2026-03-10,2026-03-14,1426.38,Pago,202603
MEN00000460,ALU00039,2026-04-01,2026-04-10,2026-04-18,1444.62,Pago,202604
MEN00000461,ALU00039,2026-05-01,2026-05-10,2026-05-10,1456.43,Pago,202605
MEN00000462,ALU00039,2026-06-01,2026-06-10,2026-06-08,1416.12,Pago,202606
MEN00000463,ALU00039,2026-07-01,2026-07-10,2026-07-09,1409.65,Pago,202607
MEN00000464,ALU00039,2026-08-01,2026-08-10,,1415.19,Em Aberto,202608
MEN00000465,ALU00039,2026-09-01,2026-09-10,2026-09-12,1435.14,Pago,202609
MEN00000466,ALU00039,2026-10-01,2026-10-10,2026-10-11,1418.51,Pago,202610
MEN00000467,ALU00039,2026-11-01,2026-11-10,2026-11-18,1482.41,Pago,202611
MEN00000468,ALU00039,2026-12-01,2026-12-10,,1407.96,Vencido,202612
MEN00000469,ALU00040,2026-01-01,2026-01-10,2026-01-07,1462.73,Pago,202601
MEN00000470,ALU00040,2026-02-01,2026-02-10,2026-02-12,1487.36,Pago,202602
MEN00000471,ALU00040,2026-03-01,2026-03-10,2026-03-14,1421.3,Pago,202603
MEN00000472,ALU00040,2026-04-01,2026-04-10,2026-04-14,1460.7,Pago,202604
MEN00000473,ALU00040,2026-05-01,2026-05-10,2026-05-07,1441.92,Pago,202605
MEN00000474,ALU00040,2026-06-01,2026-06-10,2026-06-17,1436.84,Pago,202606
MEN00000475,ALU00040,2026-07-01,2026-07-10,2026-07-08,1486.37,Pago,202607
MEN00000476,ALU00040,2026-08-01,2026-08-10,2026-08-11,1462.87,Pago,202608
MEN00000477,ALU00040,2026-09-01,2026-09-10,,1406.54,Vencido,202609
MEN00000478,ALU00040,2026-10-01,2026-10-10,2026-10-11,1424.14,Pago,202610
MEN00000479,ALU00040,2026-11-01,2026-11-10,2026-11-09,1468.07,Pago,202611
MEN00000480,ALU00040,2026-12-01,2026-12-10,2026-12-08,1420.89,Pago,202612
MEN00000481,ALU00041,2026-01-01,2026-01-10,,1483.36,Em Aberto,202601
MEN00000482,ALU00041,2026-02-01,2026-02-10,2026-02-09,1445.99,Pago,202602
MEN00000483,ALU00041,2026-03-01,2026-03-10,2026-03-15,1416.16,Pago,202603
MEN00000484,ALU00041,2026-04-01,2026-04-10,2026-04-10,1416.74,Pago,202604
MEN00000485,ALU00041,2026-05-01,2026-05-10,2026-05-11,1417.29,Pago,202605
MEN00000486,ALU00041,2026-06-01,2026-06-10,2026-06-11,1437.11,Pago,202606
MEN00000487,ALU00041,2026-07-01,2026-07-10,,1454.46,Em Aberto,202607
MEN00000488,ALU00041,2026-08-01,2026-08-10,2026-08-17,1444.12,Pago,202608
MEN00000489,ALU00041,2026-09-01,2026-09-10,2026-09-12,1485.89,Pago,202609
MEN00000490,ALU00041,2026-10-01,2026-10-10,2026-10-15,1483.43,Pago,202610
MEN00000491,ALU00041,2026-11-01,2026-11-10,,1459.21,Vencido,202611
MEN00000492,ALU00041,2026-12-01,2026-12-10,2026-12-16,1428.66,Pago,202612
MEN00000493,ALU00042,2026-01-01,2026-01-10,2026-01-09,1460.43,Pago,202601
MEN00000494,ALU00042,2026-02-01,2026-02-10,2026-02-15,1460.33,Pago,202602
MEN00000495,ALU00042,2026-03-01,2026-03-10,,1436.35,Vencido,202603
MEN00000496,ALU00042,2026-04-01,2026-04-10,2026-04-18,1475.9,Pago,202604
MEN00000497,ALU00042,2026-05-01,2026-05-10,2026-05-09,1413.3,Pago,202605
MEN00000498,ALU00042,2026-06-01,2026-06-10,2026-06-11,1452.12,Pago,202606
MEN00000499,ALU00042,2026-07-01,2026-07-10,2026-07-18,1451.63,Pago,202607
MEN00000500,ALU00042,2026-08-01,2026-08-10,2026-08-10,1464.7,Pago,202608
MEN00000501,ALU00042,2026-09-01,2026-09-10,,1463.55,Vencido,202609
MEN00000502,ALU00042,2026-10-01,2026-10-10,,1463.87,Em Aberto,202610
MEN00000503,ALU00042,2026-11-01,2026-11-10,2026-11-18,1448.61,Pago,202611
MEN00000504,ALU00042,2026-12-01,2026-12-10,2026-12-08,1487.09,Pago,202612
MEN00000505,ALU00043,2026-01-01,2026-01-10,2026-01-16,1462.27,Pago,202601
MEN00000506,ALU00043,2026-02-01,2026-02-10,2026-02-07,1454.16,Pago,202602
MEN00000507,ALU00043,2026-03-01,2026-03-10,,1476.62,Vencido,202603
MEN00000508,ALU00043,2026-04-01,2026-04-10,2026-04-17,1421.9,Pago,202604
MEN00000509,ALU00043,2026-05-01,2026-05-10,2026-05-11,1486.96,Pago,202605
MEN00000510,ALU00043,2026-06-01,2026-06-10,2026-06-08,1442.1,Pago,202606
MEN00000511,ALU00043,2026-07-01,2026-07-10,2026-07-12,1478.04,Pago,202607
MEN00000512,ALU00043,2026-08-01,2026-08-10,2026-08-10,1445.32,Pago,202608
MEN00000513,ALU00043,2026-09-01,2026-09-10,,1493.06,Vencido,202609
MEN00000514,ALU00043,2026-10-01,2026-10-10,2026-10-09,1493.38,Pago,202610
MEN00000515,ALU00043,2026-11-01,2026-11-10,,1469.01,Vencido,202611
MEN00000516,ALU00043,2026-12-01,2026-12-10,2026-12-07,1427.19,Pago,202612
MEN00000517,ALU00044,2026-01-01,2026-01-10,2026-01-14,1432.0,Pago,202601
MEN00000518,ALU00044,2026-02-01,2026-02-10,2026-02-16,1476.82,Pago,202602
MEN00000519,ALU00044,2026-03-01,2026-03-10,2026-03-09,1458.3,Pago,202603
MEN00000520,ALU00044,2026-04-01,2026-04-10,2026-04-18,1456.35,Pago,202604
MEN00000521,ALU00044,2026-05-01,2026-05-10,2026-05-17,1432.26,Pago,202605
MEN00000522,ALU00044,2026-06-01,2026-06-10,2026-06-11,1466.29,Pago,202606
MEN00000523,ALU00044,2026-07-01,2026-07-10,2026-07-09,1456.03,Pago,202607
MEN00000524,ALU00044,2026-08-01,2026-08-10,2026-08-11,1426.96,Pago,202608
MEN00000525,ALU00044,2026-09-01,2026-09-10,2026-09-11,1410.96,Pago,202609
MEN00000526,ALU00044,2026-10-01,2026-10-10,2026-10-13,1460.11,Pago,202610
MEN00000527,ALU00044,2026-11-01,2026-11-10,2026-11-16,1451.11,Pago,202611
MEN00000528,ALU00044,2026-12-01,2026-12-10,2026-12-09,1433.58,Pago,202612
MEN00000529,ALU00045,2026-01-01,2026-01-10,2026-01-08,1465.79,Pago,202601
MEN00000530,ALU00045,2026-02-01,2026-02-10,2026-02-16,1448.66,Pago,202602
MEN00000531,ALU00045,2026-03-01,2026-03-10,2026-03-13,1479.75,Pago,202603
MEN00000532,ALU00045,2026-04-01,2026-04-10,2026-04-16,1442.82,Pago,202604
MEN00000533,ALU00045,2026-05-01,2026-05-10,2026-05-18,1464.74,Pago,202605
MEN00000534,ALU00045,2026-06-01,2026-06-10,2026-06-07,1466.71,Pago,202606
MEN00000535,ALU00045,2026-07-01,2026-07-10,2026-07-15,1493.02,Pago,202607
MEN00000536,ALU00045,2026-08-01,2026-08-10,2026-08-08,1430.95,Pago,202608
MEN00000537,ALU00045,2026-09-01,2026-09-10,,1466.08,Em Aberto,202609
MEN00000538,ALU00045,2026-10-01,2026-10-10,2026-10-12,1423.34,Pago,202610
MEN00000539,ALU00045,2026-11-01,2026-11-10,2026-11-11,1486.37,Pago,202611
MEN00000540,ALU00045,2026-12-01,2026-12-10,2026-12-13,1478.28,Pago,202612
MEN00000541,ALU00046,2026-01-01,2026-01-10,2026-01-09,1475.08,Pago,202601
MEN00000542,ALU00046,2026-02-01,2026-02-10,2026-02-12,1472.67,Pago,202602
MEN00000543,ALU00046,2026-03-01,2026-03-10,,1468.65,Vencido,202603
MEN00000544,ALU00046,2026-04-01,2026-04-10,2026-04-09,1471.01,Pago,202604
MEN00000545,ALU00046,2026-05-01,2026-05-10,2026-05-18,1484.89,Pago,202605
MEN00000546,ALU00046,2026-06-01,2026-06-10,2026-06-11,1433.38,Pago,202606
MEN00000547,ALU00046,2026-07-01,2026-07-10,2026-07-09,1443.05,Pago,202607
MEN00000548,ALU00046,2026-08-01,2026-08-10,2026-08-09,1419.36,Pago,202608
MEN00000549,ALU00046,2026-09-01,2026-09-10,2026-09-14,1413.35,Pago,202609
MEN00000550,ALU00046,2026-10-01,2026-10-10,,1462.46,Vencido,202610
MEN00000551,ALU00046,2026-11-01,2026-11-10,2026-11-18,1468.47,Pago,202611
MEN00000552,ALU00046,2026-12-01,2026-12-10,2026-12-08,1426.11,Pago,202612
MEN00000553,ALU00047,2026-01-01,2026-01-10,2026-01-08,1439.57,Pago,202601
MEN00000554,ALU00047,2026-02-01,2026-02-10,2026-02-10,1445.71,Pago,202602
MEN00000555,ALU00047,2026-03-01,2026-03-10,2026-03-15,1488.15,Pago,202603
MEN00000556,ALU00047,2026-04-01,2026-04-10,2026-04-09,1456.43,Pago,202604
MEN00000557,ALU00047,2026-05-01,2026-05-10,2026-05-18,1407.74,Pago,202605
MEN00000558,ALU00047,2026-06-01,2026-06-10,,1463.8,Vencido,202606
MEN00000559,ALU00047,2026-07-01,2026-07-10,2026-07-15,1462.85,Pago,202607
MEN00000560,ALU00047,2026-08-01,2026-08-10,2026-08-13,1490.25,Pago,202608
MEN00000561,ALU00047,2026-09-01,2026-09-10,2026-09-13,1486.85,Pago,202609
MEN00000562,ALU00047,2026-10-01,2026-10-10,2026-10-07,1409.45,Pago,202610
MEN00000563,ALU00047,2026-11-01,2026-11-10,2026-11-17,1475.93,Pago,202611
MEN00000564,ALU00047,2026-12-01,2026-12-10,2026-12-15,1445.56,Pago,202612
MEN00000565,ALU00048,2026-01-01,2026-01-10,2026-01-18,1436.48,Pago,202601
MEN00000566,ALU00048,2026-02-01,2026-02-10,,1446.66,Vencido,202602
MEN00000567,ALU00048,2026-03-01,2026-03-10,2026-03-08,1439.1,Pago,202603
MEN00000568,ALU00048,2026-04-01,2026-04-10,,1463.3,Vencido,202604
MEN00000569,ALU00048,2026-05-01,2026-05-10,2026-05-13,1449.86,Pago,202605
MEN00000570,ALU00048,2026-06-01,2026-06-10,,1488.46,Vencido,202606
MEN00000571,ALU00048,2026-07-01,2026-07-10,,1487.06,Em Aberto,202607
MEN00000572,ALU00048,2026-08-01,2026-08-10,2026-08-09,1486.29,Pago,202608
MEN00000573,ALU00048,2026-09-01,2026-09-10,2026-09-12,1446.75,Pago,202609
MEN00000574,ALU00048,2026-10-01,2026-10-10,,1412.4,Em Aberto,202610
MEN00000575,ALU00048,2026-11-01,2026-11-10,2026-11-14,1414.86,Pago,202611
MEN00000576,ALU00048,2026-12-01,2026-12-10,,1428.59,Vencido,202612
MEN00000577,ALU00049,2026-01-01,2026-01-10,2026-01-07,1430.41,Pago,202601
MEN00000578,ALU00049,2026-02-01,2026-02-10,2026-02-07,1461.11,Pago,202602
MEN00000579,ALU00049,2026-03-01,2026-03-10,2026-03-12,1475.69,Pago,202603
MEN00000580,ALU00049,2026-04-01,2026-04-10,2026-04-13,1441.47,Pago,202604
MEN00000581,ALU00049,2026-05-01,2026-05-10,2026-05-17,1457.24,Pago,202605
MEN00000582,ALU00049,2026-06-01,2026-06-10,,1468.83,Em Aberto,202606
MEN00000583,ALU00049,2026-07-01,2026-07-10,2026-07-08,1444.3,Pago,202607
MEN00000584,ALU00049,2026-08-01,2026-08-10,,1487.22,Em Aberto,202608
MEN00000585,ALU00049,2026-09-01,2026-09-10,2026-09-08,1491.83,Pago,202609
MEN00000586,ALU00049,2026-10-01,2026-10-10,,1449.11,Em Aberto,202610
MEN00000587,ALU00049,2026-11-01,2026-11-10,2026-11-13,1469.96,Pago,202611
MEN00000588,ALU00049,2026-12-01,2026-12-10,2026-12-14,1410.8,Pago,202612
MEN00000589,ALU00050,2026-01-01,2026-01-10,2026-01-14,1416.46,Pago,202601
MEN00000590,ALU00050,2026-02-01,2026-02-10,2026-02-16,1430.56,Pago,202602
MEN00000591,ALU00050,2026-03-01,2026-03-10,2026-03-18,1452.87,Pago,202603
MEN00000592,ALU00050,2026-04-01,2026-04-10,,1407.95,Em Aberto,202604
MEN00000593,ALU00050,2026-05-01,2026-05-10,,1481.52,Vencido,202605
MEN00000594,ALU00050,2026-06-01,2026-06-10,2026-06-10,1454.47,Pago,202606
MEN00000595,ALU00050,2026-07-01,2026-07-10,2026-07-15,1447.23,Pago,202607
MEN00000596,ALU00050,2026-08-01,2026-08-10,2026-08-07,1455.83,Pago,202608
MEN00000597,ALU00050,2026-09-01,2026-09-10,2026-09-12,1445.89,Pago,202609
MEN00000598,ALU00050,2026-10-01,2026-10-10,2026-10-11,1453.06,Pago,202610
MEN00000599,ALU00050,2026-11-01,2026-11-10,2026-11-08,1440.64,Pago,202611
MEN00000600,ALU00050,2026-12-01,2026-12-10,,1448.07,Vencido,202612
MEN00000601,ALU00051,2026-01-01,2026-01-10,2026-01-09,1421.52,Pago,202601
MEN00000602,ALU00051,2026-02-01,2026-02-10,2026-02-12,1416.54,Pago,202602
MEN00000603,ALU00051,2026-03-01,2026-03-10,2026-03-08,1478.61,Pago,202603
MEN00000604,ALU00051,2026-04-01,2026-04-10,,1447.93,Vencido,202604
MEN00000605,ALU00051,2026-05-01,2026-05-10,2026-05-12,1441.95,Pago,202605
MEN00000606,ALU00051,2026-06-01,2026-06-10,2026-06-10,1422.86,Pago,202606
MEN00000607,ALU00051,2026-07-01,2026-07-10,2026-07-14,1407.93,Pago,202607
MEN00000608,ALU00051,2026-08-01,2026-08-10,2026-08-12,1445.14,Pago,202608
MEN00000609,ALU00051,2026-09-01,2026-09-10,2026-09-10,1478.09,Pago,202609
MEN00000610,ALU00051,2026-10-01,2026-10-10,2026-10-09,1457.56,Pago,202610
MEN00000611,ALU00051,2026-11-01,2026-11-10,2026-11-16,1411.26,Pago,202611
MEN00000612,ALU00051,2026-12-01,2026-12-10,2026-12-11,1459.38,Pago,202612
MEN00000613,ALU00052,2026-01-01,2026-01-10,,1419.93,Vencido,202601
MEN00000614,ALU00052,2026-02-01,2026-02-10,2026-02-17,1471.69,Pago,202602
